记录年月,设备编号,设备类型,所属变电站,月平均负荷率,月最大负荷率,环境温度（℃）,油温（℃）,绕组温度（℃）,绝缘电阻（MΩ）,介质损耗角tanδ,局部放电量（pC）,SF6气体压力（MPa）,距离故障月份,故障时间,故障类型
2025-08-01,EQ-0307,电容器组,武昌110kV变电站,0.7557,0.9642,33.3,,,,0.00301,,,-2,2025-10-22 12:49:00,外力因素
2025-09-01,EQ-0307,电容器组,武昌110kV变电站,0.5618,0.7239,26.3,,,,0.00413,,,-1,2025-10-22 12:49:00,外力因素
2025-10-01,EQ-0307,电容器组,武昌110kV变电站,0.51,0.602,17.5,,,,0.00376,,,0,2025-10-22 12:49:00,外力因素
2025-07-01,EQ-0393,GIS组合电器,重庆两江220kV变电站,0.87,1.0882,30.8,84.4,104.6,8546.0,,5.7,0.493,-3,2025-10-27 13:04:00,SF6泄漏
2025-08-01,EQ-0393,GIS组合电器,重庆两江220kV变电站,0.967,1.1,33.6,86.6,110.9,7088.0,,7.8,0.467,-2,2025-10-27 13:04:00,SF6泄漏
2025-09-01,EQ-0393,GIS组合电器,重庆两江220kV变电站,0.6861,0.8334,26.0,73.1,92.4,6720.0,,15.9,0.445,-1,2025-10-27 13:04:00,SF6泄漏
2025-10-01,EQ-0393,GIS组合电器,重庆两江220kV变电站,0.5704,0.7357,19.2,59.2,75.7,7955.0,,18.2,0.439,0,2025-10-27 13:04:00,SF6泄漏
2025-07-01,EQ-0068,电力变压器,南沙110kV变电站,0.6493,0.8495,38.6,83.1,99.2,9287.0,0.00344,12.9,,-3,2025-10-30 21:12:00,绝缘故障
2025-08-01,EQ-0068,电力变压器,南沙110kV变电站,0.6905,0.842,34.4,74.5,94.2,10243.0,0.00454,15.6,,-2,2025-10-30 21:12:00,绝缘故障
2025-09-01,EQ-0068,电力变压器,南沙110kV变电站,0.5703,0.6738,29.1,68.5,86.1,10918.0,0.00492,9.4,,-1,2025-10-30 21:12:00,绝缘故障
2025-10-01,EQ-0068,电力变压器,南沙110kV变电站,0.4427,0.5827,25.9,59.8,73.2,8325.0,0.00237,5.4,,0,2025-10-30 21:12:00,绝缘故障
2025-08-01,EQ-0253,电力变压器,天津滨海220kV变电站,0.7283,0.8883,25.8,69.8,90.2,9371.0,0.00286,8.3,,-3,2025-11-02 10:28:00,绝缘故障
2025-09-01,EQ-0253,电力变压器,天津滨海220kV变电站,0.5408,0.7208,22.5,58.5,73.7,7639.0,0.00496,4.5,,-2,2025-11-02 10:28:00,绝缘故障
2025-10-01,EQ-0253,电力变压器,天津滨海220kV变电站,0.4997,0.6484,11.6,55.4,70.9,10978.0,0.00315,10.1,,-1,2025-11-02 10:28:00,绝缘故障
2025-11-01,EQ-0253,电力变压器,天津滨海220kV变电站,0.5055,0.6717,10.1,54.0,70.6,10327.0,0.00464,5.6,,0,2025-11-02 10:28:00,绝缘故障
2025-08-01,EQ-0060,避雷器,松山湖220kV变电站,0.741,0.8613,34.4,,,,,,,-3,2025-11-07 00:45:00,密封失效
2025-09-01,EQ-0060,避雷器,松山湖220kV变电站,0.612,0.7785,37.2,,,,,,,-2,2025-11-07 00:45:00,密封失效
2025-10-01,EQ-0060,避雷器,松山湖220kV变电站,0.4807,0.6471,18.9,,,,,,,-1,2025-11-07 00:45:00,密封失效
2025-11-01,EQ-0060,避雷器,松山湖220kV变电站,0.4948,0.5831,16.4,,,,,,,0,2025-11-07 00:45:00,密封失效
2025-08-01,EQ-0398,断路器,成都高新35kV变电站,0.893,1.0503,27.8,,,5869.0,,,0.508,-3,2025-11-08 00:10:00,拒动/误动
2025-09-01,EQ-0398,断路器,成都高新35kV变电站,0.718,0.932,26.2,,,6755.0,,,0.519,-2,2025-11-08 00:10:00,拒动/误动
2025-10-01,EQ-0398,断路器,成都高新35kV变电站,0.5473,0.7017,20.1,,,9692.0,,,0.47,-1,2025-11-08 00:10:00,拒动/误动
2025-11-01,EQ-0398,断路器,成都高新35kV变电站,0.6156,0.7297,9.1,,,8064.0,,,0.512,0,2025-11-08 00:10:00,拒动/误动
2025-08-01,EQ-0417,隔离开关,沈阳浑南110kV变电站,0.724,0.8447,27.6,,,,,,,-3,2025-11-08 14:42:00,机械故障
2025-09-01,EQ-0417,隔离开关,沈阳浑南110kV变电站,0.5397,0.654,18.6,,,,,,,-2,2025-11-08 14:42:00,机械故障
2025-10-01,EQ-0417,隔离开关,沈阳浑南110kV变电站,0.4311,0.502,11.0,,,,,,,-1,2025-11-08 14:42:00,机械故障
2025-11-01,EQ-0417,隔离开关,沈阳浑南110kV变电站,0.4927,0.5914,4.8,,,,,,,0,2025-11-08 14:42:00,机械故障
2025-08-01,EQ-0249,避雷器,通州35kV变电站,0.7828,1.0019,27.8,,,,,,,-3,2025-11-10 03:34:00,阀片劣化
2025-09-01,EQ-0249,避雷器,通州35kV变电站,0.5747,0.7664,21.7,,,,,,,-2,2025-11-10 03:34:00,阀片劣化
2025-10-01,EQ-0249,避雷器,通州35kV变电站,0.5441,0.7344,16.5,,,,,,,-1,2025-11-10 03:34:00,阀片劣化
2025-11-01,EQ-0249,避雷器,通州35kV变电站,0.5357,0.69,4.4,,,,,,,0,2025-11-10 03:34:00,阀片劣化
2025-08-01,EQ-0169,电容器组,苏州工业园220kV变电站,0.7422,0.9807,31.0,,,,0.00287,,,-3,2025-11-10 06:57:00,鼓肚渗油
2025-09-01,EQ-0169,电容器组,苏州工业园220kV变电站,0.5744,0.7258,30.6,,,,0.00362,,,-2,2025-11-10 06:57:00,鼓肚渗油
2025-10-01,EQ-0169,电容器组,苏州工业园220kV变电站,0.5583,0.6728,22.1,,,,0.00519,,,-1,2025-11-10 06:57:00,鼓肚渗油
2025-11-01,EQ-0169,电容器组,苏州工业园220kV变电站,0.5686,0.7544,13.9,,,,0.00314,,,0,2025-11-10 06:57:00,鼓肚渗油
2025-08-01,EQ-0200,GIS组合电器,杭州滨江110kV变电站,0.7098,0.8786,36.2,83.9,98.6,6628.0,,16.2,0.478,-3,2025-11-22 05:02:00,外力因素
2025-09-01,EQ-0200,GIS组合电器,杭州滨江110kV变电站,0.5108,0.6357,28.2,65.9,77.5,12089.0,,8.9,0.456,-2,2025-11-22 05:02:00,外力因素
2025-10-01,EQ-0200,GIS组合电器,杭州滨江110kV变电站,0.4758,0.5839,21.4,58.1,73.3,9683.0,,2.9,0.467,-1,2025-11-22 05:02:00,外力因素
2025-11-01,EQ-0200,GIS组合电器,杭州滨江110kV变电站,0.4965,0.6271,11.4,49.1,64.0,10959.0,,3.3,0.507,0,2025-11-22 05:02:00,外力因素
2025-09-01,EQ-0383,电容器组,重庆两江220kV变电站,0.569,0.7223,22.0,,,,0.00314,,,-3,2025-12-02 22:29:00,鼓肚渗油
2025-10-01,EQ-0383,电容器组,重庆两江220kV变电站,0.4876,0.6386,19.5,,,,0.00323,,,-2,2025-12-02 22:29:00,鼓肚渗油
2025-11-01,EQ-0383,电容器组,重庆两江220kV变电站,0.4889,0.6346,9.3,,,,0.00622,,,-1,2025-12-02 22:29:00,鼓肚渗油
2025-12-01,EQ-0383,电容器组,重庆两江220kV变电站,0.602,0.7611,6.4,,,,0.00288,,,0,2025-12-02 22:29:00,鼓肚渗油
2025-09-01,EQ-0328,电力变压器,长沙星沙110kV变电站,0.6986,0.8312,29.3,72.7,91.4,11231.0,0.00237,3.8,,-3,2025-12-04 00:23:00,油系统故障
2025-10-01,EQ-0328,电力变压器,长沙星沙110kV变电站,0.5886,0.7087,17.7,54.1,71.0,11148.0,0.00328,11.5,,-2,2025-12-04 00:23:00,油系统故障
2025-11-01,EQ-0328,电力变压器,长沙星沙110kV变电站,0.6768,0.8772,15.2,59.5,78.0,7585.0,0.00314,17.0,,-1,2025-12-04 00:23:00,油系统故障
2025-12-01,EQ-0328,电力变压器,长沙星沙110kV变电站,0.7262,0.8571,3.6,53.2,74.8,8894.0,0.00317,9.1,,0,2025-12-04 00:23:00,油系统故障
2025-09-01,EQ-0269,隔离开关,天津滨海220kV变电站,0.6437,0.7912,26.9,,,,,,,-3,2025-12-11 07:32:00,接触不良
2025-10-01,EQ-0269,隔离开关,天津滨海220kV变电站,0.5649,0.6595,17.2,,,,,,,-2,2025-12-11 07:32:00,接触不良
2025-11-01,EQ-0269,隔离开关,天津滨海220kV变电站,0.5617,0.7155,9.2,,,,,,,-1,2025-12-11 07:32:00,接触不良
2025-12-01,EQ-0269,隔离开关,天津滨海220kV变电站,0.6085,0.7674,3.0,,,,,,,0,2025-12-11 07:32:00,接触不良
2025-09-01,EQ-0300,断路器,武昌110kV变电站,0.7139,0.8517,24.6,,,9557.0,,,0.514,-3,2025-12-15 14:40:00,机械故障
2025-10-01,EQ-0300,断路器,武昌110kV变电站,0.6112,0.7285,20.2,,,7926.0,,,0.489,-2,2025-12-15 14:40:00,机械故障
2025-11-01,EQ-0300,断路器,武昌110kV变电站,0.5695,0.6674,10.4,,,7290.0,,,0.518,-1,2025-12-15 14:40:00,机械故障
2025-12-01,EQ-0300,断路器,武昌110kV变电站,0.7595,0.9562,4.5,,,8922.0,,,0.516,0,2025-12-15 14:40:00,机械故障
2025-09-01,EQ-0428,电力变压器,大连开发区35kV变电站,0.7752,1.0062,16.2,65.2,86.4,9046.0,0.00317,12.7,,-3,2025-12-18 03:52:00,保护动作
2025-10-01,EQ-0428,电力变压器,大连开发区35kV变电站,0.6104,0.7627,13.3,57.3,76.6,8864.0,0.00273,2.3,,-2,2025-12-18 03:52:00,保护动作
2025-11-01,EQ-0428,电力变压器,大连开发区35kV变电站,0.6558,0.7838,1.6,44.6,63.2,8401.0,0.0056,10.5,,-1,2025-12-18 03:52:00,保护动作
2025-12-01,EQ-0428,电力变压器,大连开发区35kV变电站,0.7239,0.8971,-3.1,40.2,62.0,8132.0,0.00437,9.0,,0,2025-12-18 03:52:00,保护动作
2025-09-01,EQ-0253,电力变压器,天津滨海220kV变电站,0.5408,0.7208,22.5,58.5,73.7,7639.0,0.00496,4.5,,-3,2025-12-21 08:25:00,油系统故障
2025-10-01,EQ-0253,电力变压器,天津滨海220kV变电站,0.4997,0.6484,11.6,55.4,70.9,10978.0,0.00315,10.1,,-2,2025-12-21 08:25:00,油系统故障
2025-11-01,EQ-0253,电力变压器,天津滨海220kV变电站,0.5055,0.6717,10.1,54.0,70.6,10327.0,0.00464,5.6,,-1,2025-12-21 08:25:00,油系统故障
2025-12-01,EQ-0253,电力变压器,天津滨海220kV变电站,0.5489,0.658,2.0,39.4,58.0,11498.0,0.00528,9.3,,0,2025-12-21 08:25:00,油系统故障
2025-09-01,EQ-0284,断路器,石家庄高新35kV变电站,0.6043,0.7097,22.8,,,7557.0,,,0.494,-3,2025-12-21 21:44:00,过热故障
2025-10-01,EQ-0284,断路器,石家庄高新35kV变电站,0.4939,0.6051,14.0,,,9490.0,,,0.524,-2,2025-12-21 21:44:00,过热故障
2025-11-01,EQ-0284,断路器,石家庄高新35kV变电站,0.5339,0.705,7.0,,,8546.0,,,0.51,-1,2025-12-21 21:44:00,过热故障
2025-12-01,EQ-0284,断路器,石家庄高新35kV变电站,0.5427,0.6395,1.7,,,8129.0,,,0.52,0,2025-12-21 21:44:00,过热故障
2025-09-01,EQ-0349,断路器,武侯110kV变电站,0.5987,0.7005,29.0,,,7826.0,,,0.51,-3,2025-12-27 07:35:00,机械故障
2025-10-01,EQ-0349,断路器,武侯110kV变电站,0.5003,0.6546,16.8,,,9986.0,,,0.526,-2,2025-12-27 07:35:00,机械故障
2025-11-01,EQ-0349,断路器,武侯110kV变电站,0.4789,0.5611,10.2,,,11550.0,,,0.529,-1,2025-12-27 07:35:00,机械故障
2025-12-01,EQ-0349,断路器,武侯110kV变电站,0.5066,0.6434,4.9,,,7915.0,,,0.451,0,2025-12-27 07:35:00,机械故障
2025-09-01,EQ-0248,电容器组,通州35kV变电站,0.5704,0.6946,24.9,,,,0.00493,,,-3,2025-12-29 12:08:00,鼓肚渗油
2025-10-01,EQ-0248,电容器组,通州35kV变电站,0.4658,0.601,14.7,,,,0.00585,,,-2,2025-12-29 12:08:00,鼓肚渗油
2025-11-01,EQ-0248,电容器组,通州35kV变电站,0.5267,0.6371,5.1,,,,0.00666,,,-1,2025-12-29 12:08:00,鼓肚渗油
2025-12-01,EQ-0248,电容器组,通州35kV变电站,0.5654,0.7299,0.4,,,,0.00452,,,0,2025-12-29 12:08:00,鼓肚渗油
2025-10-01,EQ-0288,隔离开关,石家庄高新35kV变电站,0.5807,0.7086,10.6,,,,,,,-3,2026-01-03 05:49:00,机械故障
2025-11-01,EQ-0288,隔离开关,石家庄高新35kV变电站,0.573,0.7429,7.9,,,,,,,-2,2026-01-03 05:49:00,机械故障
2025-12-01,EQ-0288,隔离开关,石家庄高新35kV变电站,0.6227,0.8204,1.2,,,,,,,-1,2026-01-03 05:49:00,机械故障
2026-01-01,EQ-0288,隔离开关,石家庄高新35kV变电站,0.6662,0.8563,0.5,,,,,,,0,2026-01-03 05:49:00,机械故障
2025-10-01,EQ-0129,电力变压器,临港110kV变电站,0.4645,0.6164,18.8,52.7,65.2,8454.0,0.00501,2.8,,-3,2026-01-06 01:04:00,外力因素
2025-11-01,EQ-0129,电力变压器,临港110kV变电站,0.4884,0.656,7.9,46.1,59.3,11874.0,0.00445,2.8,,-2,2026-01-06 01:04:00,外力因素
2025-12-01,EQ-0129,电力变压器,临港110kV变电站,0.5319,0.7026,8.2,48.5,64.9,10207.0,0.0034,2.4,,-1,2026-01-06 01:04:00,外力因素
2026-01-01,EQ-0129,电力变压器,临港110kV变电站,0.5156,0.6334,3.8,44.3,61.2,13315.0,0.00552,13.7,,0,2026-01-06 01:04:00,外力因素
2025-10-01,EQ-0275,避雷器,天津滨海220kV变电站,0.6198,0.7351,12.4,,,,,,,-3,2026-01-06 13:14:00,阀片劣化
2025-11-01,EQ-0275,避雷器,天津滨海220kV变电站,0.6776,0.8163,6.6,,,,,,,-2,2026-01-06 13:14:00,阀片劣化
2025-12-01,EQ-0275,避雷器,天津滨海220kV变电站,0.7184,0.8617,0.4,,,,,,,-1,2026-01-06 13:14:00,阀片劣化
2026-01-01,EQ-0275,避雷器,天津滨海220kV变电站,0.7534,0.9899,0.2,,,,,,,0,2026-01-06 13:14:00,阀片劣化
2025-10-01,EQ-0300,断路器,武昌110kV变电站,0.6112,0.7285,20.2,,,7926.0,,,0.489,-3,2026-01-07 14:40:00,拒动/误动
2025-11-01,EQ-0300,断路器,武昌110kV变电站,0.5695,0.6674,10.4,,,7290.0,,,0.518,-2,2026-01-07 14:40:00,拒动/误动
2025-12-01,EQ-0300,断路器,武昌110kV变电站,0.7595,0.9562,4.5,,,8922.0,,,0.516,-1,2026-01-07 14:40:00,拒动/误动
2026-01-01,EQ-0300,断路器,武昌110kV变电站,0.6977,0.841,1.3,,,8403.0,,,0.526,0,2026-01-07 14:40:00,拒动/误动
2025-10-01,EQ-0107,电力变压器,张江110kV变电站,0.4708,0.6088,17.8,54.7,71.0,12517.0,0.00549,10.3,,-3,2026-01-09 00:41:00,过热故障
2025-11-01,EQ-0107,电力变压器,张江110kV变电站,0.4839,0.6349,10.9,46.5,61.7,10959.0,0.00257,3.9,,-2,2026-01-09 00:41:00,过热故障
2025-12-01,EQ-0107,电力变压器,张江110kV变电站,0.537,0.6571,4.6,42.1,60.3,8172.0,0.00308,14.3,,-1,2026-01-09 00:41:00,过热故障
2026-01-01,EQ-0107,电力变压器,张江110kV变电站,0.5201,0.5984,5.3,40.7,56.8,7438.0,0.00393,10.2,,0,2026-01-09 00:41:00,过热故障
2025-10-01,EQ-0206,断路器,昆山35kV变电站,0.6363,0.8212,20.3,,,8813.0,,,0.469,-3,2026-01-17 05:54:00,外力因素
2025-11-01,EQ-0206,断路器,昆山35kV变电站,0.618,0.7194,11.3,,,8485.0,,,0.47,-2,2026-01-17 05:54:00,外力因素
2025-12-01,EQ-0206,断路器,昆山35kV变电站,0.6934,0.9231,7.5,,,7676.0,,,0.468,-1,2026-01-17 05:54:00,外力因素
2026-01-01,EQ-0206,断路器,昆山35kV变电站,0.69,0.8402,4.4,,,6798.0,,,0.503,0,2026-01-17 05:54:00,外力因素
2025-10-01,EQ-0136,断路器,临港110kV变电站,0.5283,0.6465,19.2,,,9391.0,,,0.447,-3,2026-01-19 01:39:00,绝缘故障
2025-11-01,EQ-0136,断路器,临港110kV变电站,0.4813,0.6484,10.9,,,10955.0,,,0.448,-2,2026-01-19 01:39:00,绝缘故障
2025-12-01,EQ-0136,断路器,临港110kV变电站,0.6467,0.8614,8.4,,,9641.0,,,0.46,-1,2026-01-19 01:39:00,绝缘故障
2026-01-01,EQ-0136,断路器,临港110kV变电站,0.5257,0.6596,3.8,,,6614.0,,,0.484,0,2026-01-19 01:39:00,绝缘故障
2025-10-01,EQ-0320,隔离开关,江夏35kV变电站,0.4192,0.5531,15.8,,,,,,,-3,2026-01-19 12:22:00,机械故障
2025-11-01,EQ-0320,隔离开关,江夏35kV变电站,0.524,0.6948,7.8,,,,,,,-2,2026-01-19 12:22:00,机械故障
2025-12-01,EQ-0320,隔离开关,江夏35kV变电站,0.572,0.6918,3.3,,,,,,,-1,2026-01-19 12:22:00,机械故障
2026-01-01,EQ-0320,隔离开关,江夏35kV变电站,0.5411,0.6458,3.8,,,,,,,0,2026-01-19 12:22:00,机械故障
2025-10-01,EQ-0316,断路器,江夏35kV变电站,0.6608,0.8897,18.3,,,5863.0,,,0.528,-3,2026-01-23 07:28:00,拒动/误动
2025-11-01,EQ-0316,断路器,江夏35kV变电站,0.644,0.8228,10.9,,,6550.0,,,0.436,-2,2026-01-23 07:28:00,拒动/误动
2025-12-01,EQ-0316,断路器,江夏35kV变电站,0.7348,0.8913,2.1,,,9687.0,,,0.446,-1,2026-01-23 07:28:00,拒动/误动
2026-01-01,EQ-0316,断路器,江夏35kV变电站,0.6942,0.9224,-0.6,,,7565.0,,,0.495,0,2026-01-23 07:28:00,拒动/误动
2025-11-01,EQ-0093,断路器,前海110kV变电站,0.5749,0.732,16.1,,,12448.0,,,0.49,-3,2026-02-03 00:13:00,绝缘故障
2025-12-01,EQ-0093,断路器,前海110kV变电站,0.621,0.7802,11.5,,,9767.0,,,0.508,-2,2026-02-03 00:13:00,绝缘故障
2026-01-01,EQ-0093,断路器,前海110kV变电站,0.6531,0.8765,10.2,,,12246.0,,,0.536,-1,2026-02-03 00:13:00,绝缘故障
2026-02-01,EQ-0093,断路器,前海110kV变电站,0.5375,0.6262,12.9,,,9258.0,,,0.509,0,2026-02-03 00:13:00,绝缘故障
2025-11-01,EQ-0233,避雷器,亦庄110kV变电站,0.6567,0.8141,8.3,,,,,,,-3,2026-02-05 10:53:00,接地故障
2025-12-01,EQ-0233,避雷器,亦庄110kV变电站,0.8007,1.0214,1.1,,,,,,,-2,2026-02-05 10:53:00,接地故障
2026-01-01,EQ-0233,避雷器,亦庄110kV变电站,0.7015,0.8853,0.3,,,,,,,-1,2026-02-05 10:53:00,接地故障
2026-02-01,EQ-0233,避雷器,亦庄110kV变电站,0.6463,0.8156,3.9,,,,,,,0,2026-02-05 10:53:00,接地故障
2025-11-01,EQ-0346,电力变压器,武侯110kV变电站,0.5364,0.6996,11.9,51.2,65.0,10042.0,0.00313,6.7,,-3,2026-02-11 12:13:00,绝缘故障
2025-12-01,EQ-0346,电力变压器,武侯110kV变电站,0.5909,0.7398,4.0,50.6,65.4,10781.0,0.00456,4.1,,-2,2026-02-11 12:13:00,绝缘故障
2026-01-01,EQ-0346,电力变压器,武侯110kV变电站,0.5602,0.6792,2.1,42.9,57.3,11177.0,0.00464,10.0,,-1,2026-02-11 12:13:00,绝缘故障
2026-02-01,EQ-0346,电力变压器,武侯110kV变电站,0.5128,0.6279,2.7,36.6,48.2,9721.0,0.00282,3.3,,0,2026-02-11 12:13:00,绝缘故障
2025-11-01,EQ-0411,断路器,沈阳浑南110kV变电站,0.6342,0.8374,5.1,,,8290.0,,,0.493,-3,2026-02-17 01:14:00,绝缘故障
2025-12-01,EQ-0411,断路器,沈阳浑南110kV变电站,0.7166,0.858,0.7,,,9415.0,,,0.527,-2,2026-02-17 01:14:00,绝缘故障
2026-01-01,EQ-0411,断路器,沈阳浑南110kV变电站,0.6724,0.817,-1.6,,,10438.0,,,0.472,-1,2026-02-17 01:14:00,绝缘故障
2026-02-01,EQ-0411,断路器,沈阳浑南110kV变电站,0.6193,0.8105,-4.3,,,10108.0,,,0.467,0,2026-02-17 01:14:00,绝缘故障
2025-11-01,EQ-0093,断路器,前海110kV变电站,0.5749,0.732,16.1,,,12448.0,,,0.49,-3,2026-02-21 00:13:00,拒动/误动
2025-12-01,EQ-0093,断路器,前海110kV变电站,0.621,0.7802,11.5,,,9767.0,,,0.508,-2,2026-02-21 00:13:00,拒动/误动
2026-01-01,EQ-0093,断路器,前海110kV变电站,0.6531,0.8765,10.2,,,12246.0,,,0.536,-1,2026-02-21 00:13:00,拒动/误动
2026-02-01,EQ-0093,断路器,前海110kV变电站,0.5375,0.6262,12.9,,,9258.0,,,0.509,0,2026-02-21 00:13:00,拒动/误动
2025-11-01,EQ-0262,断路器,天津滨海220kV变电站,0.5326,0.6571,3.6,,,10422.0,,,0.441,-3,2026-02-24 00:59:00,拒动/误动
2025-12-01,EQ-0262,断路器,天津滨海220kV变电站,0.5781,0.714,1.7,,,10077.0,,,0.495,-2,2026-02-24 00:59:00,拒动/误动
2026-01-01,EQ-0262,断路器,天津滨海220kV变电站,0.6293,0.7712,0.4,,,10607.0,,,0.458,-1,2026-02-24 00:59:00,拒动/误动
2026-02-01,EQ-0262,断路器,天津滨海220kV变电站,0.5206,0.6311,3.9,,,9941.0,,,0.529,0,2026-02-24 00:59:00,拒动/误动
2025-12-01,EQ-0276,避雷器,天津滨海220kV变电站,0.6262,0.7962,7.4,,,,,,,-3,2026-03-12 00:13:00,瓷套破裂
2026-01-01,EQ-0276,避雷器,天津滨海220kV变电站,0.6558,0.7854,0.7,,,,,,,-2,2026-03-12 00:13:00,瓷套破裂
2026-02-01,EQ-0276,避雷器,天津滨海220kV变电站,0.5435,0.7198,4.3,,,,,,,-1,2026-03-12 00:13:00,瓷套破裂
2026-03-01,EQ-0276,避雷器,天津滨海220kV变电站,0.4936,0.6479,9.1,,,,,,,0,2026-03-12 00:13:00,瓷套破裂
2025-12-01,EQ-0264,隔离开关,天津滨海220kV变电站,0.7452,0.8808,1.0,,,,,,,-3,2026-03-12 09:45:00,接触不良
2026-01-01,EQ-0264,隔离开关,天津滨海220kV变电站,0.6812,0.8099,0.6,,,,,,,-2,2026-03-12 09:45:00,接触不良
2026-02-01,EQ-0264,隔离开关,天津滨海220kV变电站,0.5937,0.7364,4.2,,,,,,,-1,2026-03-12 09:45:00,接触不良
2026-03-01,EQ-0264,隔离开关,天津滨海220kV变电站,0.5269,0.6462,6.9,,,,,,,0,2026-03-12 09:45:00,接触不良
2025-12-01,EQ-0118,隔离开关,张江110kV变电站,0.7198,0.9525,6.1,,,,,,,-3,2026-03-17 09:27:00,接触不良
2026-01-01,EQ-0118,隔离开关,张江110kV变电站,0.6936,0.8554,7.2,,,,,,,-2,2026-03-17 09:27:00,接触不良
2026-02-01,EQ-0118,隔离开关,张江110kV变电站,0.6144,0.7489,7.3,,,,,,,-1,2026-03-17 09:27:00,接触不良
2026-03-01,EQ-0118,隔离开关,张江110kV变电站,0.5878,0.7579,16.1,,,,,,,0,2026-03-17 09:27:00,接触不良
2025-12-01,EQ-0290,电容器组,石家庄高新35kV变电站,0.6889,0.836,2.5,,,,0.00619,,,-3,2026-03-30 14:23:00,外力因素
2026-01-01,EQ-0290,电容器组,石家庄高新35kV变电站,0.6313,0.8454,1.5,,,,0.00312,,,-2,2026-03-30 14:23:00,外力因素
2026-02-01,EQ-0290,电容器组,石家庄高新35kV变电站,0.5708,0.7129,3.0,,,,0.00248,,,-1,2026-03-30 14:23:00,外力因素
2026-03-01,EQ-0290,电容器组,石家庄高新35kV变电站,0.5474,0.7302,9.0,,,,0.00276,,,0,2026-03-30 14:23:00,外力因素
2026-01-01,EQ-0026,电容器组,龙华220kV变电站,0.756,0.9107,11.2,,,,0.00406,,,-3,2026-04-07 03:04:00,接线故障
2026-02-01,EQ-0026,电容器组,龙华220kV变电站,0.6376,0.8523,12.4,,,,0.00378,,,-2,2026-04-07 03:04:00,接线故障
2026-03-01,EQ-0026,电容器组,龙华220kV变电站,0.583,0.7242,14.0,,,,0.00504,,,-1,2026-04-07 03:04:00,接线故障
2026-04-01,EQ-0026,电容器组,龙华220kV变电站,0.5629,0.7218,21.2,,,,0.00446,,,0,2026-04-07 03:04:00,接线故障
2026-01-01,EQ-0052,隔离开关,松山湖220kV变电站,0.6416,0.8099,9.9,,,,,,,-3,2026-04-11 17:00:00,机械故障
2026-02-01,EQ-0052,隔离开关,松山湖220kV变电站,0.5497,0.6404,11.9,,,,,,,-2,2026-04-11 17:00:00,机械故障
2026-03-01,EQ-0052,隔离开关,松山湖220kV变电站,0.5081,0.586,17.2,,,,,,,-1,2026-04-11 17:00:00,机械故障
2026-04-01,EQ-0052,隔离开关,松山湖220kV变电站,0.5479,0.6676,26.0,,,,,,,0,2026-04-11 17:00:00,机械故障
2026-01-01,EQ-0139,隔离开关,临港110kV变电站,0.633,0.7728,1.7,,,,,,,-3,2026-04-13 21:23:00,接触不良
2026-02-01,EQ-0139,隔离开关,临港110kV变电站,0.5562,0.7205,6.9,,,,,,,-2,2026-04-13 21:23:00,接触不良
2026-03-01,EQ-0139,隔离开关,临港110kV变电站,0.4855,0.6061,12.0,,,,,,,-1,2026-04-13 21:23:00,接触不良
2026-04-01,EQ-0139,隔离开关,临港110kV变电站,0.5202,0.6952,21.8,,,,,,,0,2026-04-13 21:23:00,接触不良
2026-01-01,EQ-0422,避雷器,沈阳浑南110kV变电站,0.6468,0.7937,0.0,,,,,,,-3,2026-04-13 22:58:00,瓷套破裂
2026-02-01,EQ-0422,避雷器,沈阳浑南110kV变电站,0.5879,0.7469,-0.6,,,,,,,-2,2026-04-13 22:58:00,瓷套破裂
2026-03-01,EQ-0422,避雷器,沈阳浑南110kV变电站,0.5348,0.63,5.2,,,,,,,-1,2026-04-13 22:58:00,瓷套破裂
2026-04-01,EQ-0422,避雷器,沈阳浑南110kV变电站,0.5918,0.7711,6.8,,,,,,,0,2026-04-13 22:58:00,瓷套破裂
2026-01-01,EQ-0121,电容器组,张江110kV变电站,0.7129,0.9139,6.7,,,,0.00429,,,-3,2026-04-22 11:41:00,鼓肚渗油
2026-02-01,EQ-0121,电容器组,张江110kV变电站,0.6134,0.7447,4.7,,,,0.00716,,,-2,2026-04-22 11:41:00,鼓肚渗油
2026-03-01,EQ-0121,电容器组,张江110kV变电站,0.5364,0.6846,11.2,,,,0.00304,,,-1,2026-04-22 11:41:00,鼓肚渗油
2026-04-01,EQ-0121,电容器组,张江110kV变电站,0.588,0.7121,21.1,,,,0.00296,,,0,2026-04-22 11:41:00,鼓肚渗油
2026-01-01,EQ-0399,断路器,成都高新35kV变电站,0.6783,0.8722,2.9,,,6988.0,,,0.471,-3,2026-04-22 23:04:00,机械故障
2026-02-01,EQ-0399,断路器,成都高新35kV变电站,0.597,0.7852,3.5,,,10662.0,,,0.514,-2,2026-04-22 23:04:00,机械故障
2026-03-01,EQ-0399,断路器,成都高新35kV变电站,0.6142,0.7922,11.1,,,9018.0,,,0.514,-1,2026-04-22 23:04:00,机械故障
2026-04-01,EQ-0399,断路器,成都高新35kV变电站,0.5936,0.7586,15.2,,,11005.0,,,0.44,0,2026-04-22 23:04:00,机械故障
2026-01-01,EQ-0127,GIS组合电器,张江110kV变电站,0.5953,0.6974,1.8,41.0,60.2,11182.0,,2.6,0.485,-3,2026-04-26 23:33:00,外力因素
