设备编号,缺陷发现日期,90天内是否故障
EQ-0012,2025-11-03,0
EQ-0104,2025-11-03,0
EQ-0209,2025-11-03,0
EQ-0063,2025-11-03,0
EQ-0204,2025-11-03,0
EQ-0173,2025-11-03,0
EQ-0390,2025-11-03,0
EQ-0275,2025-11-04,1
EQ-0165,2025-11-04,0
EQ-0010,2025-11-04,0
EQ-0180,2025-11-04,0
EQ-0425,2025-11-04,0
EQ-0266,2025-11-04,0
EQ-0227,2025-11-04,0
EQ-0052,2025-11-04,0
EQ-0151,2025-11-04,0
EQ-0434,2025-11-04,0
EQ-0408,2025-11-04,0
EQ-0145,2025-11-04,0
EQ-0123,2025-11-04,0
EQ-0270,2025-11-04,0
EQ-0268,2025-11-04,0
EQ-0065,2025-11-04,0
EQ-0028,2025-11-04,0
EQ-0386,2025-11-04,0
EQ-0117,2025-11-04,0
EQ-0279,2025-11-04,0
EQ-0389,2025-11-05,0
EQ-0385,2025-11-05,0
EQ-0008,2025-11-05,0
EQ-0059,2025-11-05,0
EQ-0293,2025-11-05,0
EQ-0044,2025-11-05,0
EQ-0392,2025-11-05,0
EQ-0075,2025-11-05,0
EQ-0101,2025-11-05,0
EQ-0258,2025-11-05,0
EQ-0097,2025-11-05,0
EQ-0299,2025-11-05,0
EQ-0158,2025-11-05,0
EQ-0164,2025-11-05,0
EQ-0429,2025-11-05,0
EQ-0189,2025-11-06,0
EQ-0402,2025-11-06,0
EQ-0367,2025-11-06,0
EQ-0322,2025-11-06,0
EQ-0115,2025-11-06,0
EQ-0349,2025-11-06,1
EQ-0042,2025-11-06,0
EQ-0018,2025-11-06,0
EQ-0372,2025-11-06,0
EQ-0152,2025-11-06,0
EQ-0312,2025-11-06,0
EQ-0179,2025-11-06,0
EQ-0350,2025-11-06,0
EQ-0269,2025-11-06,1
EQ-0046,2025-11-07,0
EQ-0307,2025-11-07,0
EQ-0361,2025-11-07,0
EQ-0016,2025-11-07,0
EQ-0313,2025-11-07,0
EQ-0334,2025-11-07,0
EQ-0203,2025-11-07,0
EQ-0012,2025-11-07,0
EQ-0205,2025-11-07,0
EQ-0093,2025-11-07,1
EQ-0055,2025-11-07,0
EQ-0339,2025-11-07,0
EQ-0298,2025-11-07,0
EQ-0305,2025-11-07,0
EQ-0118,2025-11-07,0
EQ-0061,2025-11-07,0
EQ-0148,2025-11-07,0
EQ-0320,2025-11-07,1
EQ-0003,2025-11-07,0
EQ-0214,2025-11-07,0
EQ-0134,2025-11-07,0
EQ-0135,2025-11-08,0
EQ-0424,2025-11-08,0
EQ-0102,2025-11-08,0
EQ-0066,2025-11-08,0
EQ-0036,2025-11-08,0
EQ-0175,2025-11-08,0
EQ-0399,2025-11-08,0
EQ-0039,2025-11-08,0
EQ-0278,2025-11-08,0
EQ-0030,2025-11-08,0
EQ-0107,2025-11-08,1
EQ-0037,2025-11-08,0
EQ-0280,2025-11-08,0
EQ-0148,2025-11-08,0
EQ-0224,2025-11-08,0
EQ-0255,2025-11-08,0
EQ-0225,2025-11-08,0
EQ-0043,2025-11-08,0
EQ-0234,2025-11-09,0
EQ-0257,2025-11-09,0
EQ-0387,2025-11-09,0
EQ-0382,2025-11-09,0
EQ-0391,2025-11-09,0
EQ-0273,2025-11-09,0
EQ-0021,2025-11-09,0
EQ-0433,2025-11-09,0
EQ-0112,2025-11-09,0
EQ-0211,2025-11-09,0
EQ-0362,2025-11-09,0
EQ-0087,2025-11-09,0
EQ-0054,2025-11-09,0
EQ-0424,2025-11-09,0
EQ-0031,2025-11-09,0
EQ-0201,2025-11-09,0
EQ-0126,2025-11-09,0
EQ-0025,2025-11-09,0
EQ-0318,2025-11-09,0
EQ-0147,2025-11-09,0
EQ-0244,2025-11-09,0
EQ-0374,2025-11-10,0
EQ-0405,2025-11-10,0
EQ-0376,2025-11-10,0
EQ-0164,2025-11-10,0
EQ-0364,2025-11-10,0
EQ-0011,2025-11-10,0
EQ-0371,2025-11-10,0
EQ-0022,2025-11-10,0
EQ-0303,2025-11-10,0
EQ-0191,2025-11-10,0
EQ-0214,2025-11-10,0
EQ-0331,2025-11-10,0
EQ-0221,2025-11-10,0
EQ-0330,2025-11-10,0
EQ-0005,2025-11-10,0
EQ-0131,2025-11-10,0
EQ-0181,2025-11-10,0
EQ-0239,2025-11-10,0
EQ-0406,2025-11-10,0
EQ-0137,2025-11-10,0
EQ-0400,2025-11-10,0
EQ-0156,2025-11-10,0
EQ-0150,2025-11-10,0
EQ-0234,2025-11-11,0
EQ-0080,2025-11-11,0
EQ-0397,2025-11-11,0
EQ-0276,2025-11-11,0
EQ-0053,2025-11-11,0
EQ-0006,2025-11-11,0
EQ-0067,2025-11-11,0
EQ-0051,2025-11-11,0
EQ-0029,2025-11-11,0
EQ-0308,2025-11-11,0
EQ-0295,2025-11-11,0
EQ-0129,2025-11-11,1
EQ-0373,2025-11-11,0
EQ-0282,2025-11-11,0
EQ-0226,2025-11-11,0
EQ-0430,2025-11-11,0
EQ-0265,2025-11-11,0
EQ-0141,2025-11-11,0
EQ-0393,2025-11-12,0
EQ-0027,2025-11-12,0
EQ-0365,2025-11-12,0
EQ-0144,2025-11-12,0
EQ-0337,2025-11-12,0
EQ-0005,2025-11-12,0
EQ-0263,2025-11-12,0
EQ-0103,2025-11-12,0
EQ-0363,2025-11-12,0
EQ-0001,2025-11-12,0
EQ-0013,2025-11-12,0
EQ-0402,2025-11-12,0
EQ-0036,2025-11-12,0
EQ-0098,2025-11-12,0
EQ-0274,2025-11-12,0
EQ-0068,2025-11-12,0
EQ-0412,2025-11-12,0
EQ-0140,2025-11-12,0
EQ-0266,2025-11-12,0
EQ-0002,2025-11-13,0
EQ-0094,2025-11-13,0
EQ-0159,2025-11-13,0
EQ-0260,2025-11-13,0
EQ-0139,2025-11-13,0
EQ-0081,2025-11-13,0
EQ-0223,2025-11-13,0
EQ-0373,2025-11-13,0
EQ-0061,2025-11-13,0
EQ-0254,2025-11-13,0
EQ-0037,2025-11-13,0
EQ-0171,2025-11-13,0
EQ-0360,2025-11-13,0
EQ-0316,2025-11-14,1
EQ-0247,2025-11-14,0
EQ-0253,2025-11-14,1
EQ-0359,2025-11-14,0
EQ-0422,2025-11-14,0
EQ-0355,2025-11-14,0
EQ-0336,2025-11-14,0
EQ-0047,2025-11-14,0
EQ-0004,2025-11-14,0
EQ-0169,2025-11-14,0
EQ-0319,2025-11-14,0
EQ-0368,2025-11-14,0
EQ-0028,2025-11-14,0
EQ-0202,2025-11-14,0
EQ-0243,2025-11-14,0
EQ-0380,2025-11-15,0
EQ-0173,2025-11-15,0
EQ-0014,2025-11-15,0
EQ-0049,2025-11-15,0
EQ-0414,2025-11-15,0
EQ-0203,2025-11-15,0
EQ-0433,2025-11-15,0
EQ-0326,2025-11-15,0
EQ-0113,2025-11-15,0
EQ-0407,2025-11-15,0
EQ-0291,2025-11-15,0
EQ-0009,2025-11-15,0
EQ-0127,2025-11-15,0
EQ-0340,2025-11-15,0
EQ-0332,2025-11-15,0
EQ-0150,2025-11-15,0
EQ-0236,2025-11-15,0
EQ-0404,2025-11-15,0
EQ-0144,2025-11-15,0
EQ-0055,2025-11-15,0
EQ-0110,2025-11-16,0
EQ-0188,2025-11-16,0
EQ-0177,2025-11-16,0
EQ-0121,2025-11-16,0
EQ-0172,2025-11-16,0
EQ-0257,2025-11-16,0
EQ-0015,2025-11-16,0
EQ-0379,2025-11-16,0
EQ-0434,2025-11-16,0
EQ-0220,2025-11-16,0
EQ-0365,2025-11-16,0
EQ-0056,2025-11-16,0
EQ-0184,2025-11-16,0
EQ-0040,2025-11-16,0
EQ-0092,2025-11-16,0
EQ-0389,2025-11-16,0
EQ-0207,2025-11-16,0
EQ-0166,2025-11-16,0
EQ-0316,2025-11-16,1
EQ-0091,2025-11-16,0
EQ-0244,2025-11-16,0
EQ-0052,2025-11-16,0
EQ-0421,2025-11-16,0
EQ-0432,2025-11-17,0
EQ-0146,2025-11-17,0
EQ-0384,2025-11-17,0
EQ-0039,2025-11-17,0
EQ-0192,2025-11-17,0
EQ-0210,2025-11-17,0
EQ-0136,2025-11-17,1
EQ-0353,2025-11-17,0
EQ-0327,2025-11-17,0
EQ-0262,2025-11-17,0
EQ-0314,2025-11-17,0
EQ-0063,2025-11-17,0
EQ-0217,2025-11-17,0
EQ-0409,2025-11-17,0
EQ-0415,2025-11-17,0
EQ-0124,2025-11-17,0
EQ-0160,2025-11-17,0
EQ-0154,2025-11-18,0
EQ-0284,2025-11-18,1
EQ-0062,2025-11-18,0
EQ-0378,2025-11-18,0
EQ-0151,2025-11-18,0
EQ-0020,2025-11-18,0
EQ-0251,2025-11-18,0
EQ-0009,2025-11-18,0
EQ-0394,2025-11-18,0
EQ-0321,2025-11-18,0
EQ-0095,2025-11-18,0
EQ-0172,2025-11-18,0
EQ-0237,2025-11-18,0
EQ-0357,2025-11-18,0
EQ-0352,2025-11-18,0
EQ-0194,2025-11-18,0
EQ-0351,2025-11-18,0
EQ-0038,2025-11-18,0
EQ-0111,2025-11-18,0
EQ-0023,2025-11-19,0
EQ-0067,2025-11-19,0
EQ-0338,2025-11-19,0
EQ-0436,2025-11-19,0
EQ-0323,2025-11-19,0
EQ-0263,2025-11-19,0
EQ-0341,2025-11-19,0
EQ-0076,2025-11-19,0
EQ-0089,2025-11-19,0
EQ-0230,2025-11-19,0
EQ-0280,2025-11-19,0
EQ-0281,2025-11-19,0
EQ-0026,2025-11-19,0
EQ-0175,2025-11-19,0
EQ-0069,2025-11-19,0
EQ-0410,2025-11-19,0
EQ-0278,2025-11-19,0
EQ-0259,2025-11-19,0
EQ-0122,2025-11-19,0
EQ-0358,2025-11-20,0
EQ-0191,2025-11-20,0
EQ-0056,2025-11-20,0
EQ-0301,2025-11-20,0
EQ-0254,2025-11-20,0
EQ-0435,2025-11-20,0
EQ-0047,2025-11-20,0
EQ-0077,2025-11-20,0
EQ-0235,2025-11-20,0
EQ-0206,2025-11-20,1
EQ-0050,2025-11-20,0
EQ-0264,2025-11-20,0
EQ-0238,2025-11-20,0
EQ-0246,2025-11-20,0
EQ-0427,2025-11-20,0
EQ-0159,2025-11-20,0
EQ-0437,2025-11-20,0
EQ-0072,2025-11-20,0
EQ-0381,2025-11-20,0
EQ-0200,2025-11-20,1
EQ-0292,2025-11-20,0
EQ-0046,2025-11-20,0
EQ-0300,2025-11-20,1
EQ-0001,2025-11-21,0
EQ-0227,2025-11-21,0
EQ-0256,2025-11-21,0
EQ-0088,2025-11-21,0
EQ-0439,2025-11-21,0
EQ-0279,2025-11-21,0
EQ-0348,2025-11-21,0
EQ-0100,2025-11-21,0
EQ-0272,2025-11-21,0
EQ-0276,2025-11-21,0
EQ-0017,2025-11-21,0
EQ-0271,2025-11-21,0
EQ-0378,2025-11-21,0
EQ-0333,2025-11-21,0
EQ-0426,2025-11-21,0
EQ-0070,2025-11-21,0
EQ-0366,2025-11-21,0
EQ-0233,2025-11-22,1
EQ-0419,2025-11-22,0
EQ-0155,2025-11-22,0
EQ-0411,2025-11-22,1
EQ-0437,2025-11-22,0
EQ-0248,2025-11-22,1
EQ-0273,2025-11-22,0
EQ-0374,2025-11-22,0
EQ-0290,2025-11-22,0
EQ-0288,2025-11-22,1
EQ-0020,2025-11-22,0
EQ-0085,2025-11-22,0
EQ-0315,2025-11-22,0
EQ-0325,2025-11-22,0
EQ-0304,2025-11-22,0
EQ-0193,2025-11-22,0
EQ-0287,2025-11-22,0
EQ-0170,2025-11-22,0
EQ-0126,2025-11-22,0
EQ-0367,2025-11-22,0
EQ-0023,2025-11-22,0
EQ-0153,2025-11-22,0
EQ-0014,2025-11-23,0
EQ-0199,2025-11-23,0
EQ-0343,2025-11-23,0
EQ-0162,2025-11-23,0
EQ-0267,2025-11-23,0
EQ-0079,2025-11-23,0
EQ-0252,2025-11-23,0
EQ-0088,2025-11-23,0
EQ-0125,2025-11-23,0
EQ-0045,2025-11-23,0
EQ-0396,2025-11-23,0
EQ-0178,2025-11-23,0
EQ-0108,2025-11-23,0
EQ-0201,2025-11-23,0
EQ-0174,2025-11-23,0
EQ-0344,2025-11-23,0
EQ-0310,2025-11-24,0
EQ-0043,2025-11-24,0
EQ-0042,2025-11-24,0
EQ-0218,2025-11-24,0
EQ-0392,2025-11-24,0
EQ-0003,2025-11-24,0
EQ-0041,2025-11-24,0
EQ-0420,2025-11-24,0
EQ-0138,2025-11-24,0
EQ-0040,2025-11-24,0
EQ-0078,2025-11-24,0
EQ-0024,2025-11-24,0
EQ-0286,2025-11-24,0
EQ-0431,2025-11-24,0
EQ-0427,2025-11-24,0
EQ-0249,2025-11-24,0
EQ-0027,2025-11-24,0
EQ-0045,2025-11-24,0
EQ-0154,2025-11-25,0
EQ-0267,2025-11-25,0
EQ-0179,2025-11-25,0
EQ-0416,2025-11-25,0
EQ-0149,2025-11-25,0
EQ-0212,2025-11-25,0
EQ-0213,2025-11-25,0
EQ-0208,2025-11-25,0
EQ-0048,2025-11-25,0
EQ-0232,2025-11-25,0
EQ-0297,2025-11-25,0
EQ-0178,2025-11-25,0
EQ-0380,2025-11-25,0
EQ-0074,2025-11-25,0
EQ-0116,2025-11-25,0
EQ-0216,2025-11-25,0
EQ-0090,2025-11-25,0
EQ-0277,2025-11-25,0
EQ-0432,2025-11-25,0
EQ-0391,2025-11-25,0
EQ-0163,2025-11-25,0
EQ-0183,2025-11-25,0
EQ-0369,2025-11-25,0
EQ-0222,2025-11-25,0
EQ-0328,2025-11-25,1
EQ-0423,2025-11-26,0
EQ-0007,2025-11-26,0
EQ-0048,2025-11-26,0
EQ-0394,2025-11-26,0
EQ-0285,2025-11-26,0
EQ-0250,2025-11-26,0
EQ-0032,2025-11-26,0
EQ-0262,2025-11-26,0
EQ-0335,2025-11-26,0
EQ-0195,2025-11-26,0
EQ-0431,2025-11-26,0
EQ-0130,2025-11-26,0
EQ-0418,2025-11-26,0
EQ-0395,2025-11-26,0
EQ-0050,2025-11-26,0
EQ-0156,2025-11-26,0
EQ-0403,2025-11-26,0
EQ-0082,2025-11-26,0
EQ-0022,2025-11-26,0
EQ-0133,2025-11-26,0
EQ-0181,2025-11-26,0
EQ-0215,2025-11-27,0
EQ-0152,2025-11-27,0
EQ-0166,2025-11-27,0
EQ-0260,2025-11-27,0
EQ-0311,2025-11-27,0
EQ-0187,2025-11-27,0
EQ-0058,2025-11-27,0
EQ-0231,2025-11-27,0
EQ-0134,2025-11-27,0
EQ-0236,2025-11-27,0
EQ-0331,2025-11-27,0
EQ-0083,2025-11-27,0
EQ-0093,2025-11-27,1
EQ-0197,2025-11-27,0
EQ-0106,2025-11-27,0
EQ-0398,2025-11-27,0
EQ-0168,2025-11-27,0
EQ-0377,2025-11-27,0
EQ-0035,2025-11-27,0
EQ-0132,2025-11-27,0
EQ-0342,2025-11-27,0
EQ-0038,2025-11-27,0
EQ-0265,2025-11-28,0
EQ-0086,2025-11-28,0
EQ-0252,2025-11-28,0
EQ-0413,2025-11-28,0
EQ-0438,2025-11-28,0
EQ-0064,2025-11-28,0
EQ-0381,2025-11-28,0
EQ-0007,2025-11-28,0
EQ-0071,2025-11-28,0
EQ-0060,2025-11-28,0
EQ-0185,2025-11-28,0
EQ-0011,2025-11-28,0
EQ-0296,2025-11-28,0
EQ-0008,2025-11-28,0
EQ-0306,2025-11-28,0
EQ-0324,2025-11-28,0
EQ-0416,2025-11-29,0
EQ-0317,2025-11-29,0
EQ-0240,2025-11-29,0
EQ-0268,2025-11-29,0
EQ-0283,2025-11-29,0
EQ-0401,2025-11-29,0
EQ-0417,2025-11-29,0
EQ-0153,2025-11-29,0
EQ-0337,2025-11-29,0
EQ-0259,2025-11-29,0
EQ-0064,2025-11-29,0
EQ-0162,2025-11-29,0
EQ-0143,2025-11-29,0
EQ-0388,2025-11-29,0
EQ-0062,2025-11-29,0
EQ-0065,2025-11-29,0
EQ-0387,2025-11-29,0
EQ-0219,2025-11-29,0
EQ-0190,2025-11-30,0
EQ-0073,2025-11-30,0
EQ-0105,2025-11-30,0
EQ-0329,2025-11-30,0
EQ-0174,2025-11-30,0
EQ-0356,2025-11-30,0
EQ-0346,2025-11-30,1
EQ-0110,2025-11-30,0
EQ-0242,2025-11-30,0
EQ-0370,2025-11-30,0
EQ-0261,2025-11-30,0
EQ-0096,2025-11-30,0
EQ-0241,2025-11-30,0
EQ-0377,2025-11-30,0
EQ-0256,2025-11-30,0
EQ-0033,2025-11-30,0
EQ-0302,2025-11-30,0
EQ-0390,2025-11-30,0
EQ-0150,2025-12-01,0
EQ-0395,2025-12-01,0
EQ-0118,2025-12-01,0
EQ-0267,2025-12-01,0
EQ-0266,2025-12-01,0
EQ-0291,2025-12-01,0
EQ-0148,2025-12-01,0
EQ-0163,2025-12-01,0
EQ-0231,2025-12-01,0
EQ-0437,2025-12-01,0
EQ-0179,2025-12-01,0
EQ-0085,2025-12-01,0
EQ-0099,2025-12-01,0
EQ-0079,2025-12-01,0
EQ-0063,2025-12-01,0
EQ-0191,2025-12-01,0
EQ-0060,2025-12-01,0
EQ-0423,2025-12-01,0
EQ-0172,2025-12-01,0
EQ-0378,2025-12-01,0
EQ-0387,2025-12-01,0
EQ-0325,2025-12-01,0
EQ-0008,2025-12-02,0
EQ-0293,2025-12-02,0
EQ-0244,2025-12-02,0
EQ-0169,2025-12-02,0
EQ-0242,2025-12-02,0
EQ-0354,2025-12-02,0
EQ-0159,2025-12-02,0
EQ-0080,2025-12-02,0
EQ-0226,2025-12-02,0
EQ-0303,2025-12-02,0
EQ-0316,2025-12-02,1
EQ-0374,2025-12-02,0
EQ-0227,2025-12-02,0
EQ-0177,2025-12-02,0
EQ-0383,2025-12-02,1
EQ-0060,2025-12-02,0
EQ-0175,2025-12-03,0
EQ-0283,2025-12-03,0
EQ-0110,2025-12-03,0
EQ-0234,2025-12-03,0
EQ-0360,2025-12-03,0
EQ-0422,2025-12-03,0
EQ-0044,2025-12-03,0
EQ-0102,2025-12-03,0
EQ-0363,2025-12-03,0
EQ-0230,2025-12-03,0
EQ-0120,2025-12-03,0
EQ-0371,2025-12-03,0
EQ-0243,2025-12-03,0
EQ-0379,2025-12-03,0
EQ-0135,2025-12-03,0
EQ-0182,2025-12-03,0
EQ-0393,2025-12-03,0
EQ-0045,2025-12-03,0
EQ-0006,2025-12-03,0
EQ-0174,2025-12-03,0
EQ-0092,2025-12-03,0
EQ-0140,2025-12-03,0
EQ-0439,2025-12-04,0
EQ-0159,2025-12-04,0
EQ-0067,2025-12-04,0
EQ-0107,2025-12-04,1
EQ-0154,2025-12-04,0
EQ-0186,2025-12-04,0
EQ-0403,2025-12-04,0
EQ-0251,2025-12-04,0
EQ-0097,2025-12-04,0
EQ-0263,2025-12-04,0
EQ-0308,2025-12-04,0
EQ-0295,2025-12-04,0
EQ-0257,2025-12-04,0
EQ-0129,2025-12-04,1
EQ-0011,2025-12-04,0
EQ-0266,2025-12-04,0
EQ-0155,2025-12-04,0
EQ-0041,2025-12-04,0
EQ-0175,2025-12-04,0
EQ-0302,2025-12-05,0
EQ-0167,2025-12-05,0
EQ-0345,2025-12-05,0
EQ-0406,2025-12-05,0
EQ-0053,2025-12-05,0
EQ-0225,2025-12-05,0
EQ-0106,2025-12-05,0
EQ-0014,2025-12-05,0
EQ-0160,2025-12-06,0
EQ-0294,2025-12-06,0
EQ-0164,2025-12-06,0
EQ-0046,2025-12-06,0
EQ-0170,2025-12-06,0
EQ-0201,2025-12-06,0
EQ-0010,2025-12-06,0
EQ-0036,2025-12-06,0
EQ-0279,2025-12-06,0
EQ-0115,2025-12-06,0
EQ-0268,2025-12-06,0
EQ-0389,2025-12-06,0
EQ-0241,2025-12-06,0
EQ-0232,2025-12-06,0
EQ-0380,2025-12-06,0
EQ-0221,2025-12-06,0
EQ-0424,2025-12-06,0
EQ-0316,2025-12-06,1
EQ-0391,2025-12-06,0
EQ-0173,2025-12-06,0
EQ-0254,2025-12-07,0
EQ-0265,2025-12-07,0
EQ-0075,2025-12-07,0
EQ-0284,2025-12-07,1
EQ-0110,2025-12-07,0
EQ-0053,2025-12-07,0
EQ-0094,2025-12-07,0
EQ-0086,2025-12-07,0
EQ-0337,2025-12-07,0
EQ-0091,2025-12-07,0
EQ-0113,2025-12-07,0
EQ-0051,2025-12-07,0
EQ-0149,2025-12-07,0
EQ-0104,2025-12-07,0
EQ-0045,2025-12-07,0
EQ-0005,2025-12-07,0
EQ-0093,2025-12-07,1
EQ-0236,2025-12-07,0
EQ-0246,2025-12-07,0
EQ-0188,2025-12-07,0
EQ-0319,2025-12-07,0
EQ-0100,2025-12-07,0
EQ-0399,2025-12-07,0
EQ-0157,2025-12-07,0
EQ-0327,2025-12-08,0
EQ-0150,2025-12-08,0
EQ-0413,2025-12-08,0
EQ-0298,2025-12-08,0
EQ-0046,2025-12-08,0
EQ-0042,2025-12-08,0
EQ-0329,2025-12-08,0
EQ-0152,2025-12-08,0
EQ-0416,2025-12-08,0
EQ-0378,2025-12-08,0
EQ-0125,2025-12-08,0
EQ-0137,2025-12-08,0
EQ-0173,2025-12-08,0
EQ-0377,2025-12-08,0
EQ-0418,2025-12-08,0
EQ-0366,2025-12-08,0
EQ-0386,2025-12-08,0
EQ-0341,2025-12-08,0
EQ-0214,2025-12-08,0
EQ-0157,2025-12-08,0
EQ-0409,2025-12-08,0
EQ-0020,2025-12-08,0
EQ-0217,2025-12-09,0
EQ-0379,2025-12-09,0
EQ-0071,2025-12-09,0
EQ-0016,2025-12-09,0
EQ-0392,2025-12-09,0
EQ-0278,2025-12-09,0
EQ-0234,2025-12-09,0
EQ-0274,2025-12-09,0
EQ-0256,2025-12-09,0
EQ-0331,2025-12-09,0
EQ-0275,2025-12-09,1
EQ-0002,2025-12-09,0
EQ-0162,2025-12-09,0
EQ-0429,2025-12-09,0
EQ-0321,2025-12-09,0
EQ-0133,2025-12-09,0
EQ-0062,2025-12-09,0
EQ-0172,2025-12-09,0
EQ-0273,2025-12-10,0
EQ-0388,2025-12-10,0
EQ-0263,2025-12-10,0
EQ-0043,2025-12-10,0
EQ-0318,2025-12-10,0
EQ-0373,2025-12-10,0
EQ-0218,2025-12-10,0
EQ-0328,2025-12-10,0
EQ-0313,2025-12-10,0
EQ-0215,2025-12-10,0
EQ-0035,2025-12-10,0
EQ-0269,2025-12-10,1
EQ-0402,2025-12-10,0
EQ-0161,2025-12-11,0
EQ-0358,2025-12-11,0
EQ-0191,2025-12-11,0
EQ-0031,2025-12-11,0
EQ-0276,2025-12-11,0
EQ-0370,2025-12-11,0
EQ-0138,2025-12-11,0
EQ-0088,2025-12-11,0
EQ-0047,2025-12-11,0
EQ-0380,2025-12-11,0
EQ-0435,2025-12-11,0
EQ-0431,2025-12-11,0
EQ-0090,2025-12-11,0
EQ-0326,2025-12-11,0
EQ-0357,2025-12-11,0
EQ-0123,2025-12-11,0
EQ-0116,2025-12-11,0
EQ-0220,2025-12-11,0
EQ-0315,2025-12-11,0
EQ-0208,2025-12-11,0
EQ-0111,2025-12-11,0
EQ-0027,2025-12-11,0
EQ-0317,2025-12-11,0
EQ-0069,2025-12-11,0
EQ-0274,2025-12-11,0
EQ-0061,2025-12-11,0
EQ-0024,2025-12-11,0
EQ-0235,2025-12-11,0
EQ-0261,2025-12-11,0
EQ-0247,2025-12-12,0
EQ-0009,2025-12-12,0
EQ-0249,2025-12-12,0
EQ-0039,2025-12-12,0
EQ-0015,2025-12-12,0
EQ-0340,2025-12-12,0
EQ-0372,2025-12-12,0
EQ-0050,2025-12-12,0
EQ-0401,2025-12-12,0
EQ-0411,2025-12-12,1
EQ-0334,2025-12-12,0
EQ-0037,2025-12-12,0
EQ-0285,2025-12-12,0
EQ-0196,2025-12-12,0
EQ-0025,2025-12-12,0
EQ-0428,2025-12-12,1
EQ-0301,2025-12-13,0
EQ-0143,2025-12-13,0
EQ-0417,2025-12-13,0
EQ-0074,2025-12-13,0
EQ-0236,2025-12-13,0
EQ-0059,2025-12-13,0
EQ-0314,2025-12-13,0
EQ-0402,2025-12-13,0
EQ-0181,2025-12-13,0
EQ-0245,2025-12-13,0
EQ-0290,2025-12-13,0
EQ-0203,2025-12-13,0
EQ-0114,2025-12-13,0
EQ-0021,2025-12-13,0
EQ-0134,2025-12-14,0
EQ-0419,2025-12-14,0
EQ-0049,2025-12-14,0
EQ-0300,2025-12-14,1
EQ-0098,2025-12-14,0
EQ-0068,2025-12-14,0
EQ-0205,2025-12-14,0
EQ-0213,2025-12-14,0
EQ-0168,2025-12-14,0
EQ-0323,2025-12-14,0
EQ-0048,2025-12-14,0
EQ-0177,2025-12-14,0
EQ-0317,2025-12-14,0
EQ-0270,2025-12-14,0
EQ-0390,2025-12-14,0
EQ-0153,2025-12-14,0
EQ-0052,2025-12-14,0
EQ-0014,2025-12-14,0
EQ-0289,2025-12-14,0
EQ-0343,2025-12-14,0
EQ-0258,2025-12-15,0
EQ-0212,2025-12-15,0
EQ-0055,2025-12-15,0
EQ-0033,2025-12-15,0
EQ-0259,2025-12-15,0
EQ-0260,2025-12-15,0
EQ-0058,2025-12-15,0
EQ-0375,2025-12-15,0
EQ-0057,2025-12-15,0
EQ-0356,2025-12-15,0
EQ-0393,2025-12-15,0
EQ-0391,2025-12-15,0
EQ-0362,2025-12-15,0
EQ-0261,2025-12-15,0
EQ-0371,2025-12-15,0
EQ-0109,2025-12-15,0
EQ-0369,2025-12-15,0
EQ-0067,2025-12-15,0
EQ-0392,2025-12-15,0
EQ-0209,2025-12-15,0
EQ-0302,2025-12-15,0
EQ-0185,2025-12-15,0
EQ-0430,2025-12-15,0
EQ-0253,2025-12-15,1
EQ-0141,2025-12-16,0
EQ-0207,2025-12-16,0
EQ-0165,2025-12-16,0
EQ-0051,2025-12-16,0
EQ-0297,2025-12-16,0
EQ-0382,2025-12-16,0
EQ-0228,2025-12-16,0
EQ-0433,2025-12-16,0
EQ-0064,2025-12-16,0
EQ-0082,2025-12-16,0
EQ-0181,2025-12-16,0
EQ-0066,2025-12-16,0
EQ-0305,2025-12-16,0
EQ-0101,2025-12-16,0
EQ-0309,2025-12-17,0
EQ-0282,2025-12-17,0
EQ-0381,2025-12-17,0
EQ-0299,2025-12-17,0
EQ-0374,2025-12-17,0
EQ-0390,2025-12-17,0
EQ-0330,2025-12-17,0
EQ-0250,2025-12-17,0
EQ-0288,2025-12-17,1
EQ-0156,2025-12-17,0
EQ-0190,2025-12-17,0
EQ-0018,2025-12-17,0
EQ-0119,2025-12-17,0
EQ-0050,2025-12-17,0
EQ-0394,2025-12-17,0
EQ-0415,2025-12-17,0
EQ-0335,2025-12-17,0
EQ-0254,2025-12-17,0
EQ-0351,2025-12-17,0
EQ-0019,2025-12-18,0
EQ-0281,2025-12-18,0
EQ-0164,2025-12-18,0
EQ-0211,2025-12-18,0
EQ-0056,2025-12-18,0
EQ-0179,2025-12-18,0
EQ-0095,2025-12-18,0
EQ-0233,2025-12-18,1
EQ-0400,2025-12-18,0
EQ-0195,2025-12-18,0
EQ-0238,2025-12-18,0
EQ-0421,2025-12-18,0
EQ-0332,2025-12-18,0
EQ-0028,2025-12-18,0
EQ-0163,2025-12-18,0
EQ-0130,2025-12-18,0
EQ-0040,2025-12-18,0
EQ-0127,2025-12-18,0
EQ-0359,2025-12-18,0
EQ-0262,2025-12-18,1
EQ-0405,2025-12-18,0
EQ-0433,2025-12-19,0
EQ-0216,2025-12-19,0
EQ-0131,2025-12-19,0
EQ-0013,2025-12-19,0
EQ-0011,2025-12-19,0
EQ-0042,2025-12-19,0
EQ-0134,2025-12-19,0
EQ-0397,2025-12-19,0
EQ-0365,2025-12-19,0
EQ-0350,2025-12-19,0
EQ-0192,2025-12-19,0
EQ-0248,2025-12-19,1
EQ-0087,2025-12-19,0
EQ-0010,2025-12-19,0
